elapsedTime;nombre;et_x;et_y;deep
43.0200;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;848.62;378.21;3.98;
43.0420;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;842.48;377.39;3.97;
43.0640;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;830.07;377.69;3.95;
43.0870;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;810.52;378.66;3.92;
43.1080;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;781.42;379.23;3.87;
43.1310;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;744.68;380.37;3.82;
43.1530;Scene/Escenario/PanelesExteriores/Cube;748.82;363.28;14.78;
43.1760;Scene/Escenario/PanelesExteriores/Cube;694.76;363.74;14.81;
43.1980;Scene/Escenario/PanelesExteriores/Cube;645.80;364.18;14.84;
43.2220;Scene/Escenario/PanelesExteriores/Cube;598.38;363.94;14.87;
43.2420;Scene/Escenario/PanelesExteriores/Cube;550.04;362.45;14.91;
43.2640;Scene/Escenario/PanelesExteriores/Cube;510.01;360.65;14.93;
43.2880;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;461.81;380.19;3.44;
43.3080;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;432.96;375.85;3.41;
43.3310;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;414.23;372.56;3.39;
43.3540;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;399.44;370.54;3.37;
43.3750;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;381.70;368.63;3.35;
43.3970;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;369.33;367.20;3.33;
43.4200;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;357.85;365.76;3.32;
43.4440;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;342.92;365.08;3.30;
43.4640;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;334.65;365.67;3.30;
43.4870;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;330.79;366.51;3.29;
43.5080;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;320.91;366.41;3.28;
43.5300;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;310.11;365.13;3.27;
43.5530;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;300.48;362.62;3.26;
43.5750;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;288.07;358.84;3.25;
43.5970;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;276.15;355.61;3.23;
43.6200;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;264.99;352.87;3.22;
43.6420;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;252.37;350.61;3.21;
43.6630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;240.34;348.32;3.20;
43.6860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;230.50;346.35;3.19;
43.7080;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.13;343.81;3.18;
43.7300;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;213.50;341.16;3.17;
43.7530;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;207.31;338.89;3.16;
43.7740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;204.02;337.25;3.16;
43.7970;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;200.48;335.87;3.15;
43.8200;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;196.96;335.11;3.15;
43.8420;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;194.84;334.74;3.15;
43.8640;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;194.40;333.84;3.15;
43.8860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;193.35;332.43;3.15;
43.9080;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;193.71;331.35;3.15;
43.9310;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;195.14;330.45;3.15;
43.9530;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;196.75;329.61;3.15;
43.9750;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;197.83;328.49;3.15;
43.9970;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;199.26;327.82;3.15;
44.0200;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;201.55;327.36;3.16;
44.0410;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;203.87;327.16;3.16;
44.0640;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;205.56;326.76;3.16;
44.0880;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;206.72;326.57;3.16;
44.1080;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;207.82;326.66;3.16;
44.1310;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;208.44;327.09;3.16;
44.1560;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;208.65;327.58;3.16;
44.1740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;208.91;328.05;3.16;
44.1960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;208.53;328.53;3.16;
44.2190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;208.14;328.90;3.16;
44.2410;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;207.97;329.28;3.16;
44.2630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;207.85;329.58;3.16;
44.2860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;207.91;329.87;3.16;
44.3070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;208.32;329.98;3.16;
44.3310;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;208.71;329.80;3.16;
44.3520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;209.27;329.61;3.16;
44.3740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;210.22;329.19;3.16;
44.3960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;210.84;328.92;3.17;
44.4190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;211.61;328.49;3.17;
44.4410;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;212.23;328.24;3.17;
44.4630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;213.20;328.55;3.17;
44.4860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;213.91;328.98;3.17;
44.5070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;214.77;329.01;3.17;
44.5290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;215.62;329.11;3.17;
44.5520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;216.71;329.96;3.17;
44.5740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;217.66;330.80;3.17;
44.5960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;218.45;331.09;3.17;
44.6190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;219.54;330.88;3.17;
44.6400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;220.83;330.39;3.18;
44.6630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;221.69;329.83;3.18;
44.6850;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.80;329.76;3.18;
44.7070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.39;329.43;3.18;
44.7290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.77;328.89;3.18;
44.7520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.44;329.15;3.18;
44.7730;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.39;329.37;3.18;
44.7960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.41;329.63;3.18;
44.8190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.68;329.92;3.18;
44.8400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.15;330.34;3.18;
44.8620;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.36;331.13;3.18;
44.8840;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.18;331.90;3.18;
44.9060;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.12;332.51;3.18;
44.9280;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.27;333.05;3.18;
44.9520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.95;333.20;3.18;
44.9730;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.03;333.45;3.18;
44.9950;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.65;333.60;3.18;
45.0190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.68;333.99;3.18;
45.0400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.45;334.15;3.18;
45.0620;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.01;334.04;3.18;
45.0850;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.74;333.24;3.18;
45.1070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.68;333.24;3.18;
45.1290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.54;333.03;3.18;
45.1520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.65;333.12;3.18;
45.1740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.71;333.35;3.18;
45.1960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.98;333.39;3.18;
45.2180;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.09;333.34;3.18;
45.2400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.51;333.56;3.18;
45.2620;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.53;333.62;3.18;
45.2850;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.98;333.81;3.18;
45.3070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.86;334.25;3.18;
45.3290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.98;334.18;3.18;
45.3520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.21;334.25;3.18;
45.3740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.30;334.39;3.18;
45.3960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.03;334.49;3.18;
45.4180;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;224.18;334.55;3.18;
45.4400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.98;334.20;3.18;
45.4620;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.62;333.54;3.18;
45.4850;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.42;333.14;3.18;
45.5070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.74;332.85;3.18;
45.5290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.45;333.03;3.18;
45.5520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.42;333.31;3.18;
45.5740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.18;333.71;3.18;
45.5960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;221.98;334.68;3.18;
45.6190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;221.98;335.54;3.18;
45.6410;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.04;336.33;3.18;
45.6630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;221.80;336.96;3.18;
45.6860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;221.71;337.03;3.18;
45.7070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;221.51;337.13;3.18;
45.7290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;221.60;337.20;3.18;
45.7520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;221.74;337.12;3.18;
45.7740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;221.83;336.59;3.18;
45.7960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;221.89;335.84;3.18;
45.8190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.30;335.00;3.18;
45.8400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.45;334.40;3.18;
45.8630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.48;334.04;3.18;
45.8860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.39;333.81;3.18;
45.9070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.45;333.59;3.18;
45.9300;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.16;333.15;3.18;
45.9530;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.30;333.22;3.18;
45.9740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.39;333.42;3.18;
45.9960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;222.80;333.72;3.18;
46.0180;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.09;333.40;3.18;
46.0400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;223.95;333.25;3.18;
46.0630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;228.49;333.43;3.18;
46.0850;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;240.49;333.70;3.20;
46.1080;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;260.01;334.11;3.22;
46.1310;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;283.62;334.81;3.24;
46.1540;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;307.97;336.06;3.27;
46.1750;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;331.70;337.90;3.29;
46.1970;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;356.99;338.82;3.32;
46.2190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;382.39;339.42;3.35;
46.2410;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;407.93;339.89;3.38;
46.2630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;433.47;340.82;3.41;
46.2860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;458.37;341.89;3.44;
46.3070;Scene/Escenario/PanelesExteriores/Cube;503.06;312.44;14.94;
46.3300;Scene/Exposicion/Estatua/Cube;524.89;323.21;7.61;
46.3540;Scene/Exposicion/Estatua/Cube;547.37;324.76;7.51;
46.3740;Scene/Exposicion/Estatua/Cube;566.14;326.64;7.43;
46.3960;Scene/Exposicion/Estatua/Cube;584.54;328.75;7.50;
46.4190;Scene/Exposicion/Estatua/Cube;600.47;330.38;7.57;
46.4410;Scene/Exposicion/Estatua/Cube;613.81;332.39;7.65;
46.4630;Scene/Exposicion/Estatua/Cube;626.30;333.58;7.90;
46.4860;Scene/Escenario/PanelesExteriores/Cube;649.24;327.85;14.84;
46.5070;Scene/Escenario/PanelesExteriores/Cube;661.13;328.93;14.84;
46.5290;Scene/Escenario/PanelesExteriores/Cube;673.67;330.26;14.83;
46.5520;Scene/Escenario/PanelesExteriores/Cube;684.83;330.82;14.82;
46.5750;Scene/Escenario/PanelesExteriores/Cube;692.86;331.61;14.82;
46.5970;Scene/Escenario/PanelesExteriores/Cube;701.70;333.28;14.81;
46.6190;Scene/Escenario/PanelesExteriores/Cube;708.49;334.47;14.81;
46.6410;Scene/Escenario/PanelesExteriores/Cube;711.44;335.62;14.80;
46.6630;Scene/Escenario/PanelesExteriores/Cube;714.63;337.85;14.80;
46.6850;Scene/Escenario/PanelesExteriores/Cube;717.83;340.80;14.80;
46.7070;Scene/Escenario/PanelesExteriores/Cube;720.26;343.10;14.80;
46.7300;Scene/Escenario/PanelesExteriores/Cube;723.99;347.12;14.80;
46.7520;Scene/Escenario/PanelesExteriores/Cube;729.71;350.42;14.79;
46.7740;Scene/Escenario/PanelesExteriores/Cube;736.37;355.04;14.79;
46.7970;Scene/Escenario/PanelesExteriores/Cube;746.89;361.01;14.78;
46.8190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;704.53;385.61;3.78;
46.8410;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;712.44;388.03;3.77;
46.8630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;720.65;390.84;3.78;
46.8860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;730.59;394.82;3.80;
46.9070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;739.12;397.88;3.81;
46.9290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;746.56;401.79;3.82;
46.9520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;755.97;407.32;3.83;
46.9740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;765.08;412.07;3.85;
46.9950;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;772.87;416.47;3.86;
47.0180;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;782.00;421.69;3.87;
47.0420;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;790.57;426.30;3.88;
47.0620;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;796.19;428.38;3.89;
47.0860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;800.82;430.10;3.90;
47.1060;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;805.23;431.99;3.91;
47.1290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;806.78;432.47;3.91;
47.1520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;808.06;433.08;3.91;
47.1730;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;809.48;434.12;3.91;
47.1960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;809.71;434.33;3.91;
47.2200;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;808.18;433.56;3.91;
47.2410;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;807.39;433.74;3.91;
47.2620;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;807.58;434.27;3.91;
47.2850;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;808.61;434.61;3.91;
47.3070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;809.34;435.14;3.91;
47.3290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;811.20;436.46;3.92;
47.3530;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;813.05;437.31;3.92;
47.3730;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;814.11;437.99;3.92;
47.3950;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;816.04;438.53;3.92;
47.4170;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;817.90;439.30;3.93;
47.4390;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;818.23;439.33;3.93;
47.4620;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;819.42;440.14;3.93;
47.4850;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;820.99;441.08;3.93;
47.5060;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;821.88;441.04;3.93;
47.5290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;822.39;441.06;3.93;
47.5520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;823.64;441.81;3.94;
47.5730;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;824.69;442.56;3.94;
47.5950;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;824.84;442.95;3.94;
47.6170;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;825.66;443.92;3.94;
47.6400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;825.80;444.82;3.94;
47.6620;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;825.76;445.36;3.94;
47.6840;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;825.59;445.87;3.94;
47.7060;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;825.70;446.06;3.94;
47.7290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;825.00;446.69;3.94;
47.7520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces2/EPVR_Ele_CuboEyeTracking2;824.38;447.31;3.94;
